thisDate,branch name,new files,existing files,Total files
5/13/2022,GOKWE,1,2,3
5/18/2022,GOKWE,3,0,3
5/20/2022,GOKWE,2,0,2
5/23/2022,GOKWE,2,1,3
5/28/2022,GOKWE,3,1,4
5/29/2022,GOKWE,3,3,6
5/31/2022,GOKWE,3,1,4
6/2/2022,GOKWE,2,2,4
6/4/2022,GOKWE,1,0,1
6/7/2022,GOKWE,1,0,1
6/8/2022,GOKWE,2,1,3
6/9/2022,GOKWE,4,2,6
6/10/2022,GOKWE,1,3,4
6/11/2022,GOKWE,3,2,5
6/13/2022,GOKWE,2,0,2
6/15/2022,GOKWE,1,1,2
6/16/2022,GOKWE,2,1,3
6/18/2022,GOKWE,1,1,2
6/19/2022,GOKWE,1,1,2
6/21/2022,GOKWE,2,1,3
6/22/2022,GOKWE,5,2,7
6/24/2022,GOKWE,1,4,5
6/25/2022,GOKWE,2,0,2
6/26/2022,GOKWE,1,1,2
6/27/2022,GOKWE,2,1,3
6/30/2022,GOKWE,5,0,5
7/1/2022,GOKWE,3,1,4
7/2/2022,GOKWE,3,1,4
7/4/2022,GOKWE,2,0,2
7/5/2022,GOKWE,3,2,5
7/6/2022,GOKWE,3,2,5
7/8/2022,GOKWE,1,1,2
7/10/2022,GOKWE,1,0,1
7/11/2022,GOKWE,1,1,2
7/13/2022,GOKWE,3,0,3
7/14/2022,GOKWE,3,3,6
7/19/2022,GOKWE,3,0,3
7/23/2022,GOKWE,2,1,3
7/24/2022,GOKWE,2,1,3
7/25/2022,GOKWE,4,2,6
7/27/2022,GOKWE,2,1,3
7/29/2022,GOKWE,2,1,3
7/31/2022,GOKWE,1,0,1
8/1/2022,GOKWE,3,1,4
8/2/2022,GOKWE,1,4,5
8/6/2022,GOKWE,1,0,1
8/7/2022,GOKWE,4,1,5
8/8/2022,GOKWE,1,2,3
8/9/2022,GOKWE,2,2,4
8/10/2022,GOKWE,3,1,4
8/11/2022,GOKWE,1,2,3
8/13/2022,GOKWE,3,0,3
8/14/2022,GOKWE,1,3,4
8/15/2022,GOKWE,3,2,5
8/16/2022,GOKWE,3,0,3
8/17/2022,GOKWE,1,1,2
8/18/2022,GOKWE,1,1,2
8/19/2022,GOKWE,2,2,4
8/20/2022,GOKWE,4,2,6
8/23/2022,GOKWE,2,1,3
8/25/2022,GOKWE,1,1,2
8/26/2022,GOKWE,3,1,4
8/28/2022,GOKWE,2,2,4
8/30/2022,GOKWE,1,2,3
8/31/2022,GOKWE,3,1,4
9/2/2022,GOKWE,3,2,5
9/3/2022,GOKWE,4,4,8
9/4/2022,GOKWE,1,4,5
9/6/2022,GOKWE,2,2,4
9/7/2022,GOKWE,2,1,3
9/8/2022,GOKWE,4,3,7
9/11/2022,GOKWE,3,0,3
9/12/2022,GOKWE,2,1,3
9/13/2022,GOKWE,1,2,3
9/14/2022,GOKWE,5,1,6
9/15/2022,GOKWE,1,3,4
9/16/2022,GOKWE,2,2,4
9/18/2022,GOKWE,1,0,1
9/19/2022,GOKWE,1,0,1
9/20/2022,GOKWE,2,1,3
9/21/2022,GOKWE,1,1,2
9/22/2022,GOKWE,1,1,2
9/26/2022,GOKWE,2,0,2
9/28/2022,GOKWE,1,0,1
9/29/2022,GOKWE,1,1,2
10/2/2022,GOKWE,2,0,2
10/3/2022,GOKWE,3,2,5
10/5/2022,GOKWE,2,1,3
10/7/2022,GOKWE,2,0,2
10/8/2022,GOKWE,2,2,4
10/9/2022,GOKWE,2,2,4
10/11/2022,GOKWE,1,1,2
10/12/2022,GOKWE,2,1,3
10/15/2022,GOKWE,3,0,3
10/16/2022,GOKWE,2,3,5
10/17/2022,GOKWE,5,3,8
10/18/2022,GOKWE,2,2,4
10/20/2022,GOKWE,3,0,3
10/25/2022,GOKWE,3,1,4
10/26/2022,GOKWE,5,2,7
10/29/2022,GOKWE,2,2,4
10/31/2022,GOKWE,3,0,3
11/1/2022,GOKWE,2,3,5
11/3/2022,GOKWE,1,1,2
11/4/2022,GOKWE,4,1,5
11/6/2022,GOKWE,3,2,5
11/9/2022,GOKWE,1,0,1
11/12/2022,GOKWE,3,0,3
11/13/2022,GOKWE,1,2,3
11/14/2022,GOKWE,2,1,3
11/15/2022,GOKWE,1,3,4
11/18/2022,GOKWE,4,2,6
11/19/2022,GOKWE,4,2,6
11/22/2022,GOKWE,3,0,3
11/23/2022,GOKWE,1,1,2
11/24/2022,GOKWE,1,2,3
11/27/2022,GOKWE,3,1,4
11/28/2022,GOKWE,1,2,3
11/30/2022,GOKWE,1,1,2
12/1/2022,GOKWE,2,1,3
12/3/2022,GOKWE,1,0,1
12/4/2022,GOKWE,1,1,2
12/6/2022,GOKWE,4,0,4
12/9/2022,GOKWE,4,1,5
12/10/2022,GOKWE,3,2,5
12/12/2022,GOKWE,2,1,3
12/13/2022,GOKWE,1,0,1
12/14/2022,GOKWE,2,1,3
12/15/2022,GOKWE,2,1,3
12/16/2022,GOKWE,1,1,2
12/18/2022,GOKWE,1,0,1
12/19/2022,GOKWE,1,1,2
12/20/2022,GOKWE,3,1,4
12/21/2022,GOKWE,4,3,7
12/23/2022,GOKWE,2,0,2
12/25/2022,GOKWE,1,2,3
12/26/2022,GOKWE,2,1,3
12/27/2022,GOKWE,3,2,5
12/28/2022,GOKWE,1,1,2
12/29/2022,GOKWE,3,1,4
12/30/2022,GOKWE,1,2,3
1/1/2022,GWANDA,1,1,2
1/2/2022,GWANDA,2,1,3
1/3/2022,GWANDA,6,3,9
1/4/2022,GWANDA,1,3,4
1/5/2022,GWANDA,4,1,5
1/6/2022,GWANDA,2,3,5
1/7/2022,GWANDA,1,4,5
1/8/2022,GWANDA,1,3,4
1/9/2022,GWANDA,1,1,2
1/11/2022,GWANDA,1,1,2
1/12/2022,GWANDA,1,0,1
1/13/2022,GWANDA,2,1,3
1/16/2022,GWANDA,2,1,3
1/17/2022,GWANDA,4,3,7
1/19/2022,GWANDA,1,1,2
1/21/2022,GWANDA,1,1,2
1/22/2022,GWANDA,1,2,3
1/24/2022,GWANDA,2,1,3
1/25/2022,GWANDA,1,3,4
1/29/2022,GWANDA,6,0,6
1/31/2022,GWANDA,1,2,3
2/2/2022,GWANDA,1,1,2
2/3/2022,GWANDA,6,1,7
2/6/2022,GWANDA,1,1,2
2/9/2022,GWANDA,1,0,1
2/10/2022,GWANDA,1,0,1
2/13/2022,GWANDA,1,0,1
2/15/2022,GWANDA,3,1,4
2/20/2022,GWANDA,3,1,4
2/21/2022,GWANDA,1,3,4
2/22/2022,GWANDA,1,3,4
2/23/2022,GWANDA,1,3,4
2/25/2022,GWANDA,1,0,1
2/26/2022,GWANDA,1,1,2
2/28/2022,GWANDA,1,0,1
3/2/2022,GWANDA,2,1,3
3/5/2022,GWANDA,6,0,6
3/6/2022,GWANDA,1,6,7
3/8/2022,GWANDA,1,0,1
3/9/2022,GWANDA,2,1,3
3/11/2022,GWANDA,1,2,3
3/14/2022,GWANDA,1,0,1
3/15/2022,GWANDA,1,1,2
3/16/2022,GWANDA,1,1,2
3/19/2022,GWANDA,1,0,1
3/23/2022,GWANDA,1,0,1
3/29/2022,GWANDA,1,1,2
3/30/2022,GWANDA,1,0,1
3/31/2022,GWANDA,1,1,2
4/3/2022,GWANDA,1,0,1
4/6/2022,GWANDA,1,0,1
4/8/2022,GWANDA,1,2,3
4/11/2022,GWANDA,1,0,1
4/14/2022,GWANDA,2,0,2
4/15/2022,GWANDA,2,3,5
4/16/2022,GWANDA,2,3,5
4/17/2022,GWANDA,1,2,3
4/18/2022,GWANDA,2,2,4
4/19/2022,GWANDA,3,4,7
4/20/2022,GWANDA,1,4,5
4/24/2022,GWANDA,2,0,2
4/26/2022,GWANDA,2,1,3
4/28/2022,GWANDA,2,3,5
4/29/2022,GWANDA,1,4,5
5/7/2022,GWANDA,1,0,1
5/8/2022,GWANDA,1,1,2
5/9/2022,GWANDA,2,2,4
5/10/2022,GWANDA,3,2,5
5/11/2022,GWANDA,2,4,6
5/12/2022,GWANDA,2,4,6
5/15/2022,GWANDA,2,0,2
5/16/2022,GWANDA,2,1,3
5/17/2022,GWANDA,1,3,4
5/18/2022,GWANDA,1,2,3
5/19/2022,GWANDA,1,3,4
5/22/2022,GWANDA,1,0,1
5/23/2022,GWANDA,2,1,3
5/24/2022,GWANDA,1,2,3
5/27/2022,GWANDA,2,1,3
5/30/2022,GWANDA,1,0,1
5/31/2022,GWANDA,3,1,4
6/1/2022,GWANDA,2,4,6
6/5/2022,GWANDA,1,0,1
6/7/2022,GWANDA,1,1,2
6/8/2022,GWANDA,1,2,3
6/11/2022,GWANDA,1,0,1
6/12/2022,GWANDA,1,1,2
6/13/2022,GWANDA,2,2,4
6/14/2022,GWANDA,2,1,3
6/15/2022,GWANDA,2,2,4
6/16/2022,GWANDA,3,3,6
6/19/2022,GWANDA,2,0,2
6/24/2022,GWANDA,3,0,3
6/27/2022,GWANDA,1,1,2
7/1/2022,GWANDA,1,1,2
7/2/2022,GWANDA,2,1,3
7/3/2022,GWANDA,2,2,4
7/5/2022,GWANDA,1,3,4
7/6/2022,GWANDA,1,2,3
7/8/2022,GWANDA,1,1,2
7/9/2022,GWANDA,1,2,3
7/10/2022,GWANDA,1,3,4
7/11/2022,GWANDA,1,2,3
7/12/2022,GWANDA,2,2,4
7/14/2022,GWANDA,3,4,7
7/15/2022,GWANDA,1,3,4
7/17/2022,GWANDA,1,1,2
7/20/2022,GWANDA,1,1,2
7/22/2022,GWANDA,2,1,3
7/23/2022,GWANDA,2,3,5
7/24/2022,GWANDA,1,3,4
7/25/2022,GWANDA,1,1,2
7/27/2022,GWANDA,1,1,2
7/28/2022,GWANDA,4,1,5
7/29/2022,GWANDA,1,4,5
7/30/2022,GWANDA,3,2,5
7/31/2022,GWANDA,1,3,4
8/3/2022,GWANDA,1,0,1
8/4/2022,GWANDA,3,1,4
8/5/2022,GWANDA,2,3,5
8/6/2022,GWANDA,2,3,5
8/7/2022,GWANDA,3,3,6
8/13/2022,GWANDA,1,0,1
8/15/2022,GWANDA,2,1,3
8/16/2022,GWANDA,1,3,4
8/19/2022,GWANDA,1,1,2
8/20/2022,GWANDA,2,2,4
8/21/2022,GWANDA,2,2,4
8/24/2022,GWANDA,2,0,2
8/26/2022,GWANDA,2,0,2
8/27/2022,GWANDA,1,1,2
8/29/2022,GWANDA,2,0,2
9/8/2022,GWANDA,1,0,1
9/10/2022,GWANDA,1,0,1
9/11/2022,GWANDA,1,1,2
9/13/2022,GWANDA,2,1,3
9/14/2022,GWANDA,1,2,3
9/18/2022,GWANDA,3,1,4
9/19/2022,GWANDA,2,4,6
9/21/2022,GWANDA,2,2,4
9/23/2022,GWANDA,1,2,3
9/24/2022,GWANDA,1,2,3
9/25/2022,GWANDA,1,2,3
9/26/2022,GWANDA,1,3,4
9/28/2022,GWANDA,1,1,2
10/3/2022,GWANDA,1,0,1
10/4/2022,GWANDA,1,1,2
10/5/2022,GWANDA,2,2,4
10/6/2022,GWANDA,1,3,4
10/7/2022,GWANDA,1,4,5
10/10/2022,GWANDA,1,0,1
10/11/2022,GWANDA,1,0,1
10/12/2022,GWANDA,2,1,3
10/16/2022,GWANDA,1,0,1
10/19/2022,GWANDA,2,0,2
10/20/2022,GWANDA,2,2,4
10/22/2022,GWANDA,2,0,2
10/24/2022,GWANDA,1,2,3
10/25/2022,GWANDA,1,2,3
10/28/2022,GWANDA,3,1,4
10/31/2022,GWANDA,2,0,2
11/4/2022,GWANDA,2,1,3
11/5/2022,GWANDA,1,2,3
11/7/2022,GWANDA,1,1,2
11/10/2022,GWANDA,2,1,3
11/12/2022,GWANDA,1,2,3
11/13/2022,GWANDA,1,1,2
11/14/2022,GWANDA,1,2,3
11/18/2022,GWANDA,2,0,2
11/20/2022,GWANDA,2,0,2
11/21/2022,GWANDA,1,2,3
11/22/2022,GWANDA,1,2,3
11/23/2022,GWANDA,1,1,2
11/27/2022,GWANDA,1,1,2
11/28/2022,GWANDA,1,1,2
11/30/2022,GWANDA,1,1,2
12/1/2022,GWANDA,1,2,3
12/3/2022,GWANDA,1,1,2
12/4/2022,GWANDA,1,1,2
12/5/2022,GWANDA,2,2,4
12/7/2022,GWANDA,2,2,4
12/9/2022,GWANDA,1,2,3
12/10/2022,GWANDA,1,1,2
12/13/2022,GWANDA,1,1,2
12/15/2022,GWANDA,1,0,1
12/17/2022,GWANDA,1,0,1
12/18/2022,GWANDA,2,1,3
12/19/2022,GWANDA,1,2,3
12/24/2022,GWANDA,1,0,1
12/25/2022,GWANDA,1,1,2
12/27/2022,GWANDA,1,1,2
12/28/2022,GWANDA,1,1,2
12/29/2022,GWANDA,1,2,3
12/30/2022,GWANDA,1,2,3
12/31/2022,GWANDA,3,1,4
1/1/2022,GWERU,5,7,12
1/2/2022,GWERU,6,5,11
1/3/2022,GWERU,4,7,11
1/4/2022,GWERU,8,5,13
1/5/2022,GWERU,4,10,14
1/6/2022,GWERU,2,7,9
1/7/2022,GWERU,8,2,10
1/8/2022,GWERU,4,6,10
1/9/2022,GWERU,5,5,10
1/10/2022,GWERU,3,7,10
1/11/2022,GWERU,5,4,9
1/12/2022,GWERU,2,3,5
1/13/2022,GWERU,4,4,8
1/14/2022,GWERU,3,4,7
1/15/2022,GWERU,4,4,8
1/16/2022,GWERU,1,6,7
1/17/2022,GWERU,6,5,11
1/18/2022,GWERU,2,5,7
1/19/2022,GWERU,2,3,5
1/20/2022,GWERU,1,5,6
1/21/2022,GWERU,2,2,4
1/22/2022,GWERU,1,3,4
1/23/2022,GWERU,3,2,5
1/24/2022,GWERU,3,2,5
1/25/2022,GWERU,2,4,6
1/26/2022,GWERU,6,2,8
1/27/2022,GWERU,1,6,7
1/28/2022,GWERU,2,3,5
1/29/2022,GWERU,5,2,7
1/30/2022,GWERU,2,6,8
1/31/2022,GWERU,2,5,7
2/1/2022,GWERU,3,3,6
2/3/2022,GWERU,4,0,4
2/4/2022,GWERU,2,3,5
2/5/2022,GWERU,1,3,4
2/7/2022,GWERU,1,1,2
2/8/2022,GWERU,1,1,2
2/9/2022,GWERU,5,2,7
2/10/2022,GWERU,4,6,10
2/11/2022,GWERU,3,6,9
2/12/2022,GWERU,3,5,8
2/13/2022,GWERU,1,4,5
2/14/2022,GWERU,7,2,9
2/15/2022,GWERU,3,7,10
2/16/2022,GWERU,1,5,6
2/17/2022,GWERU,3,2,5
2/19/2022,GWERU,1,0,1
2/20/2022,GWERU,4,1,5
2/21/2022,GWERU,2,5,7
2/23/2022,GWERU,3,1,4
2/25/2022,GWERU,4,2,6
2/26/2022,GWERU,2,4,6
2/27/2022,GWERU,6,3,9
2/28/2022,GWERU,2,5,7
3/3/2022,GWERU,1,2,3
3/4/2022,GWERU,3,2,5
3/5/2022,GWERU,1,3,4
3/8/2022,GWERU,5,0,5
3/10/2022,GWERU,3,1,4
3/11/2022,GWERU,3,2,5
3/12/2022,GWERU,1,4,5
3/13/2022,GWERU,1,2,3
3/14/2022,GWERU,5,1,6
3/16/2022,GWERU,1,0,1
3/17/2022,GWERU,6,1,7
3/19/2022,GWERU,5,4,9
3/20/2022,GWERU,6,5,11
3/21/2022,GWERU,5,5,10
3/22/2022,GWERU,3,4,7
3/23/2022,GWERU,2,2,4
3/24/2022,GWERU,3,1,4
3/25/2022,GWERU,3,3,6
3/26/2022,GWERU,3,3,6
3/27/2022,GWERU,2,3,5
3/28/2022,GWERU,1,3,4
3/29/2022,GWERU,4,2,6
3/30/2022,GWERU,4,1,5
3/31/2022,GWERU,1,5,6
4/1/2022,GWERU,1,4,5
4/2/2022,GWERU,1,3,4
4/3/2022,GWERU,3,3,6
4/4/2022,GWERU,6,4,10
4/5/2022,GWERU,2,6,8
4/6/2022,GWERU,5,3,8
4/7/2022,GWERU,2,3,5
4/8/2022,GWERU,4,2,6
4/10/2022,GWERU,2,2,4
4/11/2022,GWERU,3,2,5
4/12/2022,GWERU,3,3,6
4/13/2022,GWERU,1,2,3
4/14/2022,GWERU,3,2,5
4/15/2022,GWERU,5,3,8
4/16/2022,GWERU,1,4,5
4/17/2022,GWERU,5,3,8
4/18/2022,GWERU,3,5,8
4/19/2022,GWERU,2,3,5
4/20/2022,GWERU,3,4,7
4/21/2022,GWERU,4,5,9
4/22/2022,GWERU,5,6,11
4/23/2022,GWERU,5,4,9
4/24/2022,GWERU,2,6,8
4/25/2022,GWERU,6,2,8
4/26/2022,GWERU,4,4,8
4/27/2022,GWERU,1,3,4
4/28/2022,GWERU,4,1,5
4/29/2022,GWERU,2,4,6
4/30/2022,GWERU,4,3,7
5/1/2022,GWERU,3,4,7
5/2/2022,GWERU,3,5,8
5/3/2022,GWERU,2,2,4
5/4/2022,GWERU,4,3,7
5/5/2022,GWERU,4,5,9
5/6/2022,GWERU,3,4,7
5/7/2022,GWERU,6,3,9
5/8/2022,GWERU,4,3,7
5/9/2022,GWERU,3,4,7
5/10/2022,GWERU,3,2,5
5/11/2022,GWERU,4,3,7
5/12/2022,GWERU,3,4,7
5/13/2022,GWERU,4,4,8
5/14/2022,GWERU,2,5,7
5/15/2022,GWERU,5,4,9
5/16/2022,GWERU,5,6,11
5/17/2022,GWERU,1,2,3
5/18/2022,GWERU,6,2,8
5/19/2022,GWERU,3,7,10
5/20/2022,GWERU,5,4,9
5/21/2022,GWERU,2,4,6
5/22/2022,GWERU,3,4,7
5/23/2022,GWERU,3,4,7
5/24/2022,GWERU,2,3,5
5/25/2022,GWERU,2,4,6
5/26/2022,GWERU,6,5,11
5/27/2022,GWERU,5,7,12
5/28/2022,GWERU,3,6,9
5/30/2022,GWERU,7,3,10
5/31/2022,GWERU,4,9,13
6/1/2022,GWERU,2,9,11
6/2/2022,GWERU,1,7,8
6/3/2022,GWERU,3,2,5
6/4/2022,GWERU,3,4,7
6/5/2022,GWERU,3,3,6
6/6/2022,GWERU,8,3,11
6/7/2022,GWERU,4,6,10
6/8/2022,GWERU,4,6,10
6/9/2022,GWERU,7,5,12
6/10/2022,GWERU,5,7,12
6/11/2022,GWERU,1,8,9
6/12/2022,GWERU,1,3,4
6/13/2022,GWERU,2,3,5
6/14/2022,GWERU,5,2,7
6/15/2022,GWERU,4,6,10
6/17/2022,GWERU,4,2,6
6/18/2022,GWERU,6,2,8
6/19/2022,GWERU,2,5,7
6/20/2022,GWERU,6,3,9
6/21/2022,GWERU,2,8,10
6/22/2022,GWERU,2,1,3
6/23/2022,GWERU,2,2,4
6/24/2022,GWERU,3,2,5
6/25/2022,GWERU,2,4,6
6/26/2022,GWERU,5,1,6
6/27/2022,GWERU,1,3,4
6/28/2022,GWERU,5,3,8
6/29/2022,GWERU,7,4,11
6/30/2022,GWERU,2,8,10
7/1/2022,GWERU,3,7,10
7/2/2022,GWERU,2,6,8
7/3/2022,GWERU,1,4,5
7/4/2022,GWERU,9,1,10
7/5/2022,GWERU,3,7,10
7/6/2022,GWERU,2,3,5
7/7/2022,GWERU,6,1,7
7/8/2022,GWERU,3,5,8
7/9/2022,GWERU,2,6,8
7/10/2022,GWERU,3,4,7
7/12/2022,GWERU,1,3,4
7/13/2022,GWERU,6,1,7
7/14/2022,GWERU,2,5,7
7/15/2022,GWERU,6,4,10
7/16/2022,GWERU,8,5,13
7/17/2022,GWERU,4,7,11
7/18/2022,GWERU,3,7,10
7/19/2022,GWERU,1,3,4
7/20/2022,GWERU,5,2,7
7/21/2022,GWERU,5,3,8
7/22/2022,GWERU,1,6,7
7/23/2022,GWERU,3,2,5
7/24/2022,GWERU,5,2,7
7/25/2022,GWERU,4,6,10
7/26/2022,GWERU,6,8,14
7/27/2022,GWERU,2,9,11
7/28/2022,GWERU,6,6,12
7/29/2022,GWERU,1,7,8
7/30/2022,GWERU,2,4,6
7/31/2022,GWERU,2,4,6
8/1/2022,GWERU,4,2,6
8/2/2022,GWERU,4,5,9
8/3/2022,GWERU,4,3,7
8/4/2022,GWERU,1,6,7
8/6/2022,GWERU,1,0,1
8/7/2022,GWERU,2,0,2
8/8/2022,GWERU,5,0,5
8/9/2022,GWERU,2,2,4
8/11/2022,GWERU,4,1,5
8/12/2022,GWERU,3,4,7
8/14/2022,GWERU,2,1,3
8/15/2022,GWERU,7,3,10
8/16/2022,GWERU,6,7,13
8/17/2022,GWERU,3,9,12
8/18/2022,GWERU,1,8,9
8/19/2022,GWERU,5,3,8
8/20/2022,GWERU,5,2,7
8/21/2022,GWERU,4,5,9
8/23/2022,GWERU,4,1,5
8/24/2022,GWERU,1,4,5
8/25/2022,GWERU,2,2,4
8/26/2022,GWERU,2,2,4
8/27/2022,GWERU,3,2,5
8/28/2022,GWERU,4,3,7
8/29/2022,GWERU,2,3,5
8/30/2022,GWERU,1,2,3
8/31/2022,GWERU,3,2,5
9/2/2022,GWERU,3,2,5
9/3/2022,GWERU,5,2,7
9/4/2022,GWERU,3,5,8
9/5/2022,GWERU,3,5,8
9/7/2022,GWERU,2,1,3
9/8/2022,GWERU,2,2,4
9/9/2022,GWERU,2,2,4
9/10/2022,GWERU,3,3,6
9/11/2022,GWERU,2,3,5
9/12/2022,GWERU,7,5,12
9/13/2022,GWERU,2,7,9
9/14/2022,GWERU,4,4,8
9/15/2022,GWERU,3,5,8
9/16/2022,GWERU,2,4,6
9/17/2022,GWERU,2,4,6
9/18/2022,GWERU,5,3,8
9/19/2022,GWERU,4,4,8
9/20/2022,GWERU,1,5,6
9/21/2022,GWERU,9,1,10
9/22/2022,GWERU,3,8,11
9/23/2022,GWERU,3,7,10
9/24/2022,GWERU,2,2,4
9/25/2022,GWERU,2,1,3
9/26/2022,GWERU,6,1,7
9/27/2022,GWERU,5,3,8
9/28/2022,GWERU,3,5,8
9/29/2022,GWERU,2,3,5
9/30/2022,GWERU,1,2,3
10/1/2022,GWERU,2,1,3
10/2/2022,GWERU,3,1,4
10/3/2022,GWERU,2,2,4
10/4/2022,GWERU,5,3,8
10/5/2022,GWERU,3,4,7
10/7/2022,GWERU,3,3,6
10/8/2022,GWERU,6,4,10
10/9/2022,GWERU,3,2,5
10/10/2022,GWERU,3,3,6
10/11/2022,GWERU,5,1,6
10/12/2022,GWERU,1,3,4
10/13/2022,GWERU,2,3,5
10/14/2022,GWERU,6,3,9
10/15/2022,GWERU,3,5,8
10/17/2022,GWERU,4,1,5
10/19/2022,GWERU,1,3,4
10/21/2022,GWERU,1,3,4
10/22/2022,GWERU,3,0,3
10/23/2022,GWERU,3,3,6
10/24/2022,GWERU,1,4,5
10/25/2022,GWERU,3,2,5
10/26/2022,GWERU,2,5,7
10/28/2022,GWERU,1,2,3
10/29/2022,GWERU,5,1,6
10/30/2022,GWERU,3,4,7
10/31/2022,GWERU,6,3,9
11/1/2022,GWERU,2,7,9
11/2/2022,GWERU,7,3,10
11/4/2022,GWERU,2,3,5
11/5/2022,GWERU,3,3,6
11/6/2022,GWERU,2,5,7
11/7/2022,GWERU,2,2,4
11/8/2022,GWERU,3,2,5
11/9/2022,GWERU,2,2,4
11/10/2022,GWERU,5,2,7
11/11/2022,GWERU,3,4,7
11/12/2022,GWERU,2,5,7
11/14/2022,GWERU,3,0,3
11/15/2022,GWERU,4,2,6
11/16/2022,GWERU,1,5,6
11/17/2022,GWERU,4,4,8
11/18/2022,GWERU,4,4,8
11/19/2022,GWERU,1,5,6
11/20/2022,GWERU,6,2,8
11/21/2022,GWERU,1,7,8
11/23/2022,GWERU,2,3,5
11/25/2022,GWERU,4,0,4
11/26/2022,GWERU,3,4,7
11/27/2022,GWERU,2,4,6
11/28/2022,GWERU,3,2,5
11/29/2022,GWERU,2,3,5
11/30/2022,GWERU,2,2,4
12/1/2022,GWERU,4,2,6
12/2/2022,GWERU,4,3,7
12/3/2022,GWERU,5,5,10
12/4/2022,GWERU,5,5,10
12/5/2022,GWERU,3,5,8
12/7/2022,GWERU,2,3,5
12/8/2022,GWERU,3,3,6
12/10/2022,GWERU,1,0,1
12/11/2022,GWERU,1,1,2
12/13/2022,GWERU,3,0,3
12/14/2022,GWERU,2,3,5
12/15/2022,GWERU,6,3,9
12/16/2022,GWERU,2,4,6
12/17/2022,GWERU,2,2,4
12/18/2022,GWERU,2,2,4
12/20/2022,GWERU,8,2,10
12/21/2022,GWERU,5,7,12
12/22/2022,GWERU,8,8,16
12/23/2022,GWERU,4,8,12
12/24/2022,GWERU,1,6,7
12/25/2022,GWERU,1,2,3
12/26/2022,GWERU,5,1,6
12/27/2022,GWERU,3,1,4
12/28/2022,GWERU,1,4,5
12/29/2022,GWERU,1,2,3
12/30/2022,GWERU,4,2,6
12/31/2022,GWERU,6,4,10
1/1/2022,HEBERT CHITEPO,16,21,37
1/2/2022,HEBERT CHITEPO,13,24,37
1/3/2022,HEBERT CHITEPO,13,20,33
1/4/2022,HEBERT CHITEPO,17,18,35
1/5/2022,HEBERT CHITEPO,18,20,38
1/6/2022,HEBERT CHITEPO,16,24,40
1/7/2022,HEBERT CHITEPO,14,21,35
1/8/2022,HEBERT CHITEPO,11,16,27
1/9/2022,HEBERT CHITEPO,6,12,18
1/10/2022,HEBERT CHITEPO,6,9,15
1/11/2022,HEBERT CHITEPO,9,9,18
1/12/2022,HEBERT CHITEPO,10,12,22
1/13/2022,HEBERT CHITEPO,16,13,29
1/14/2022,HEBERT CHITEPO,11,20,31
1/15/2022,HEBERT CHITEPO,7,15,22
1/16/2022,HEBERT CHITEPO,12,12,24
1/17/2022,HEBERT CHITEPO,6,13,19
1/18/2022,HEBERT CHITEPO,7,12,19
1/19/2022,HEBERT CHITEPO,12,15,27
1/20/2022,HEBERT CHITEPO,9,11,20
1/21/2022,HEBERT CHITEPO,12,16,28
1/22/2022,HEBERT CHITEPO,6,19,25
1/23/2022,HEBERT CHITEPO,10,9,19
1/24/2022,HEBERT CHITEPO,7,8,15
1/25/2022,HEBERT CHITEPO,12,8,20
1/26/2022,HEBERT CHITEPO,14,12,26
1/27/2022,HEBERT CHITEPO,13,18,31
1/28/2022,HEBERT CHITEPO,15,19,34
1/29/2022,HEBERT CHITEPO,12,20,32
1/30/2022,HEBERT CHITEPO,7,17,24
1/31/2022,HEBERT CHITEPO,14,12,26
2/1/2022,HEBERT CHITEPO,10,19,29
2/2/2022,HEBERT CHITEPO,17,15,32
2/3/2022,HEBERT CHITEPO,8,22,30
2/4/2022,HEBERT CHITEPO,9,16,25
2/5/2022,HEBERT CHITEPO,15,17,32
2/6/2022,HEBERT CHITEPO,6,21,27
2/7/2022,HEBERT CHITEPO,10,20,30
2/8/2022,HEBERT CHITEPO,6,16,22
2/9/2022,HEBERT CHITEPO,12,11,23
2/10/2022,HEBERT CHITEPO,9,20,29
2/11/2022,HEBERT CHITEPO,12,18,30
2/12/2022,HEBERT CHITEPO,9,17,26
2/13/2022,HEBERT CHITEPO,11,14,25
2/14/2022,HEBERT CHITEPO,6,15,21
2/15/2022,HEBERT CHITEPO,11,13,24
2/16/2022,HEBERT CHITEPO,5,13,18
2/17/2022,HEBERT CHITEPO,7,9,16
2/18/2022,HEBERT CHITEPO,10,9,19
2/19/2022,HEBERT CHITEPO,14,10,24
2/20/2022,HEBERT CHITEPO,6,16,22
2/21/2022,HEBERT CHITEPO,11,13,24
2/22/2022,HEBERT CHITEPO,7,15,22
2/23/2022,HEBERT CHITEPO,6,13,19
2/24/2022,HEBERT CHITEPO,11,12,23
2/25/2022,HEBERT CHITEPO,5,13,18
2/26/2022,HEBERT CHITEPO,9,11,20
2/27/2022,HEBERT CHITEPO,7,8,15
2/28/2022,HEBERT CHITEPO,9,11,20
3/1/2022,HEBERT CHITEPO,12,15,27
3/2/2022,HEBERT CHITEPO,9,19,28
3/3/2022,HEBERT CHITEPO,11,20,31
3/4/2022,HEBERT CHITEPO,8,19,27
3/5/2022,HEBERT CHITEPO,8,14,22
3/6/2022,HEBERT CHITEPO,12,8,20
3/7/2022,HEBERT CHITEPO,9,12,21
